MerchantID,city,name,address,latitude,logitude,phone,rate,reviewSize
12574,Hà Nội,Cô Yến - Sữa Chua Mít - Bà Triệu,"24A Bà Triệu, Quận Hoàn Kiếm, Hà Nội",21.025074,105.851369,,3.500000,4
65655,Hà Nội,Chè Thủy - Ngõ Tràng Tiền,"5 Ngõ Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",21.023905,105.856741,,3.900000,9
56478,Hà Nội,Ốc Cô Oanh - Cầu Gỗ,"96 Cầu Gỗ, Quận Hoàn Kiếm, Hà Nội",21.032276,105.852007,,4.350000,3
50840,Hà Nội,Ốc Nam Phương,"13 Lương Ngọc Quyến, Quận Hoàn Kiếm, Hà Nội",21.034809,105.853006,,2.800000,5
28214,Hà Nội,Nhàn - Nộm & Bánh Bột Lọc - Lý Thường Kiệt,"42Z Lý Thường Kiệt, Quận Hoàn Kiếm, Hà Nội",21.023942,105.849316,,3.800000,4
67674,Hà Nội,Cô Mai - Bánh Chuối,"2 Nguyễn Văn Tố, Quận Hoàn Kiếm, Hà Nội",21.031884,105.846522,,4.300000,4
20548,Hà Nội,Quán Vua Cháo - Đào Duy Từ,"56 Đào Duy Từ, Quận Hoàn Kiếm, Hà Nội",21.035253,105.853008,,3.900000,3
12480,Hà Nội,Gác Xưa - Bít Tết & Chim Quay,"22 Hàng Giầy, Quận Hoàn Kiếm, Hà Nội",21.035509,105.850952,,3.700000,6
49952,Hà Nội,Lộc Ếch,"4B Cấm Chỉ, Quận Hoàn Kiếm, Hà Nội",21.029142,105.843787,,4.050000,8
30794,Hà Nội,Thịt Xiên Nướng & Bánh Mì - Lương Ngọc Quyến,"40 Lương Ngọc Quyến, Quận Hoàn Kiếm, Hà Nội",21.034828,105.851656,,3.600000,5
34436,Hà Nội,Nước Ép Trái Cây - Quán Sứ,"2A Quán Sứ, Hoan Kiem District, Hà Nội",21.029779,105.846525,,4.200000,4
33323,Hà Nội,Xôi Lan,"53-55 Hàng Giấy, Quận Hoàn Kiếm, Hà Nội",21.039193,105.848138,,3.650000,2
10277,Hà Nội,420 Restaurant,"14B Tạ Hiện, Quận Hoàn Kiếm, Hà Nội",21.034849,105.852125,,4.050000,5
51391,Hà Nội,Bún Cá Thanh Trà - Hàm Long,"Ngõ 3 Hàm Long, Hoan Kiem District, Hà Nội",21.019222,105.853162,,3.800000,5
56775,Hà Nội,Zaika - Ẩm Thực Ấn Độ,"13 Hàng Điếu, Quận Hoàn Kiếm, Hà Nội",21.033304,105.846971,,3.750000,3
67479,Hà Nội,Cơm Gà Hội An - Hàng Bè,"43 Hàng Bè, Quận Hoàn Kiếm, Hà Nội",21.032476,105.853861,,1.400000,4
51388,Hà Nội,Ốc Oanh - Ăn Vặt Các Loại,"Ngõ 18 Hàm Long, Quận Hoàn Kiếm, Hà Nội",21.019144,105.853752,,4.400000,2
51930,Hà Nội,Chè Thái & Ăn Vặt - Hai Bà Trưng,"79 Hai Bà Trưng, Quận Hoàn Kiếm, Hà Nội",21.027337,105.842266,,3.250000,3
30775,Hà Nội,Bánh Đa Cua & Miến Trộn - Lý Nam Đế,"19 Lý Nam Đế, Quận Hoàn Kiếm, Hà Nội",21.037319,105.845492,,3.000000,2
73767,Hà Nội,Cháo Sườn Cô Bích,"Ngõ 1 Lê Phụng Hiểu, Quận Hoàn Kiếm, Hà Nội",21.026269,105.858768,,5.000000,1
48563,Hà Nội,Bún Trộn & Miến Trộn Cô Nga - Ngõ Tràng Tiền,"7 Ngõ Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",21.023920,105.856679,,4.000000,1
71584,Hà Nội,"Bánh Ngon Phố Cổ - Bánh Chuối, Bánh Gối & Há Cảo","3 Cửa Đông, Quận Hoàn Kiếm, Hà Nội",21.034468,105.846874,,2.150000,2
61209,Hà Nội,Fresh Juice - Tràng Thi,"53 Tràng Thi, Quận Hoàn Kiếm, Hà Nội",21.027565,105.845829,,4.250000,1
67482,Hà Nội,Sam Quán - Lẩu Riêu Mộc Tôm,"2F Quang Trung, Quận Hoàn Kiếm, Hà Nội",21.024573,105.849341,,5.000000,1
52561,Hà Nội,Yến - Cháo Trai Ngõ Huyện,"43A Ngõ Huyện, Quận Hoàn Kiếm, Hà Nội",21.029754,105.849145,,2.000000,2
40934,Hà Nội,Quán Cây Đa - Chân Gà Nướng,"12 Ngõ Gạch, Quận Hoàn Kiếm, Hà Nội",21.036371,105.850178,,1.000000,1
61482,Hà Nội,Ngon Phố - Bún & Lẩu Sườn Chua,"5A Nguyễn Thiếp, Quận Hoàn Kiếm, Hà Nội",21.041075,105.849007,,0.000000,0
34149,Hà Nội,Dung - Mì Tim Cật - Phủ Doãn,"37 Phủ Doãn, Quận Hoàn Kiếm, Hà Nội",21.029147,105.847805,,0.000000,0
79025,Hà Nội,FreshCup – Healthy Greek Yogurt & Jelly Smoothie Online,"P202 Nhà B99 Ngõ 99 Vọng Hà, Quận Hoàn Kiếm, Hà Nội",21.030565,105.858020,,0.000000,0
61137,Hà Nội,Bellissimo - Pizza & Ẩm Thực Địa Trung Hải - Silk Path Hotel,"Silk Path Hotel, 195 - 199 Hàng Bông, P. Hàng Bông, Quận Hoàn Kiếm, Hà Nội",21.028916,105.844657,,0.000000,0
68618,Hà Nội,Thảo - Bún Ngan,"35 Phủ Doãn, Quận Hoàn Kiếm, Hà Nội",21.029206,105.847813,,0.000000,0
62332,Hà Nội,Lẩu Ngon - Hàng Chiếu,"19 Hàng Chiếu, Hoan Kiem District, Hà Nội",21.037203,105.851710,,1.500000,1
74389,Hà Nội,Chân Gà Xả Ớt - Hàng Khoai - Shop Online,"1 Ngõ Hàng Khoai 2, Quận Hoàn Kiếm, Hà Nội",21.038612,105.849279,,0.000000,0
69262,Hà Nội,Little Sài Gòn - Hủ Tiếu & Bún Mắm Sài Gòn,"Tầng 2, 11 Phùng Hưng, Quận Hoàn Kiếm, Hà Nội",21.039037,105.846677,,0.000000,0
65756,Hà Nội,Bánh Chuối Chiên - Phùng Hưng,"175 Phùng Hưng, Quận Hoàn Kiếm, Hà Nội",21.031084,105.844991,,0.000000,0
57897,Hà Nội,Nộm Thuận - Hàm Long,"Hàm Long, Quận Hoàn Kiếm, Hà Nội",21.018936,105.853369,,5.000000,1
74745,Hà Nội,Súp Cua Loan - Trần Hưng Đạo,"15B Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",21.022797,105.846438,,0.000000,0
45946,Hà Nội,Phương Béo - Bánh Bao & Sữa Đậu Nành,"8 Lương Văn Can, Quận Hoàn Kiếm, Hà Nội",21.033572,105.849972,,0.000000,0
28717,Hà Nội,The Eat Box - Ẩm Thực Đường Phố Việt Nam & Singapore,"Tầng 3 - 4, 31 Tạ Hiện, Quận Hoàn Kiếm, Hà Nội",21.034562,105.852153,,0.000000,0
62747,Hà Nội,"Nhắm 80 - Cháo Niêu, Lẩu & Các Món Nhậu","80 Trần Nhật Duật, Hoan Kiem District, Hà Nội",21.037605,105.852600,,0.000000,0
56732,Hà Nội,Prague Pub,"39 Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",21.035882,105.851877,,0.000000,0
64054,Hà Nội,Nộm Xưa - Nộm & Nem Cuốn - Phúc Tân,"292 Phúc Tân, Quận Hoàn Kiếm, Hà Nội",21.033604,105.856520,,0.000000,0
65107,Hà Nội,Cô Trang - Đồ Ăn Vặt,"9 Nguyễn Quang Bích, Quận Hoàn Kiếm, Hà Nội",21.032242,105.845752,,0.000000,0
63705,Hà Nội,Xuân Seafood - Hải Sản Các Loại,"37 Hàng Giầy, Hoan Kiem District, Hà Nội",21.034884,105.851270,,0.000000,0
66848,Hà Nội,Lẩu Bò Tươi - Hàng Thùng,"5 Hàng Thùng, Quận Hoàn Kiếm, Hà Nội",21.032455,105.855417,,0.000000,0
68550,Hà Nội,Trần Trang - Bít Tết & Mì Ý,"252 Phúc Tân, Quận Hoàn Kiếm, Hà Nội",21.034280,105.856055,,0.000000,0
71578,Hà Nội,Phượng Mực 36 - Hàng Bồ,"36 Hàng Bồ, Hoan Kiem District, Hà Nội",21.034018,105.849452,,0.000000,0
77468,Hà Nội,Lẩu Ốc Mẹt - Đình Ngang,"26 Đình Ngang, Quận Hoàn Kiếm, Hà Nội",21.028037,105.842568,,0.000000,0
78006,Hà Nội,Ăn Vặt Phố Cổ Hà Nội - Nộm & Gỏi,"13 Cầu Gỗ, Quận Hoàn Kiếm, Hà Nội",21.032173,105.853407,,0.000000,0
6611,Hà Nội,Chatime & ZenQ - Hàng Trống,"128 Hàng Trống, Quận Hoàn Kiếm, Hà Nội",21.028099,105.850992,,3.300000,102
8594,Hà Nội,Chè Mẹ Nhím - Chè Sầu Đà Nẵng,"53C Hai Bà Trưng, Quận Hoàn Kiếm, Hà Nội",21.026725,105.844308,,3.550000,74
64409,Hà Nội,PP's - BBQ & Hotpot,"30 Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội",21.018837,105.855152,,4.050000,71
17074,Hà Nội,Phở Gà Nguyệt - Phủ Doãn,"5 Phủ Doãn, Quận Hoàn Kiếm, Hà Nội",21.030158,105.847585,,3.750000,56
25527,Hà Nội,Trà Sữa Taster's Choice - Lý Thường Kiệt,"75 Lý Thường Kiệt, Quận Hoàn Kiếm, Hà Nội",21.025366,105.844580,,3.600000,37
73481,Hà Nội,Bếp Của Gấu - Bông Lan Chuối Yến Mạch Online,"1 Ngõ 410 Bạch Đằng, Quận Hoàn Kiếm, Hà Nội",21.021983,105.862693,,4.700000,113
73908,Hà Nội,Poke Hanoi - Healthy,"11B Hàng Khay, Quận Hoàn Kiếm, Hà Nội",21.025766,105.852770,,4.900000,22
4875,Hà Nội,Trà Sữa Feeling Tea - Hai Bà Trưng,"59A Hai Bà Trưng, Quận Hoàn Kiếm, Hà Nội",21.026793,105.843998,,3.850000,18
76610,Hà Nội,Le Monde Steak - Phan Chu Trinh,"Floor 5, 34 Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội",21.018469,105.855064,,3.750000,18
52365,Hà Nội,Amélie Cakery,"64B Quán Sứ, Quận Hoàn Kiếm, Hà Nội",21.025416,105.845299,,4.200000,9
62961,Hà Nội,Chocolate Passion - Shop Online - Đặng Thái Thân,"21 Ngõ 3B Đặng Thái Thân, Hoan Kiem District, Hà Nội",21.022663,105.858428,,4.300000,21
11027,Hà Nội,Gấu Coffee & Bakery,"33 Hàng Bè, Hoan Kiem District, Hà Nội",21.032866,105.853851,,3.600000,5
42476,Hà Nội,Apoli Bakery - Cao Thắng,"14 Cao Thắng, Quận Hoàn Kiếm, Hà Nội",21.038745,105.850967,,3.700000,8
61660,Hà Nội,Tiệm Cô Trang - Bánh Trà Sữa & Chè Online,"234 Bạch Đằng, Quận Hoàn Kiếm, Hà Nội",21.028496,105.860939,,4.000000,4
17172,Hà Nội,Cô Nguyên - Phở Trộn,"182 Phúc Tân, Quận Hoàn Kiếm, Hà Nội",21.035544,105.855627,,4.300000,4
3399,Hà Nội,Chè Bưởi Mina - Hàng Cân,"10 Hàng Cân, Quận Hoàn Kiếm, Hà Nội",21.034278,105.849784,,3.550000,14
2263,Hà Nội,LAB - Salad & Juice - Shop Online,"44 Ngõ 528 Bạch Đằng, Quận Hoàn Kiếm, Hà Nội",21.023020,105.862293,,3.500000,4
37721,Hà Nội,Bếp Nhà Bon - Bánh Tiramisu Online,"447 Hồng Hà, Quận Hoàn Kiếm, Hà Nội",21.036360,105.854272,,4.700000,7
66448,Hà Nội,Canh Mì Trộn - Hàng Lược,"14 Hàng Lược, Quận Hoàn Kiếm, Hà Nội",21.037862,105.847856,,3.400000,4
36546,Hà Nội,MÍA 18 Nhà Thờ,"18A Nhà Thờ, P. Hàng Trống, Quận Hoàn Kiếm, Hà Nội",21.029056,105.849771,,4.300000,5
52345,Hà Nội,Tiệm Ăn Ớt Đỏ - Đặc Sản Miền Trung,"9 Ngõ 6 Lê Thánh Tông, Quận Hoàn Kiếm, Hà Nội",21.022235,105.857569,,2.050000,5
77518,Hà Nội,Tiệm Phở Trộn An An - Shop Online,"13 Chân Cầm, Quận Hoàn Kiếm, Hà Nội",21.030208,105.848212,,4.400000,2
52495,Hà Nội,Ono Poké - Healthy Food Online,"22 Thọ Xương, Quận Hoàn Kiếm, Hà Nội",21.029066,105.848571,,4.150000,2
6008,Hà Nội,AHA - Bánh Mì & Đồ Uống,"1 Hàng Mành, Quận Hoàn Kiếm, Hà Nội",21.032332,105.848103,,3.400000,2
68897,Hà Nội,Nem Nướng Xuân Dần - Phủ Doãn,"2B Phủ Doãn, Quận Hoàn Kiếm, Hà Nội",21.030402,105.847472,,4.500000,2
59524,Hà Nội,Vua Bánh Bao - Shop Online,"30 Ngõ 79A Lý Nam Đế, Quận Hoàn Kiếm, Hà Nội",21.034877,105.844905,,5.000000,1
64077,Hà Nội,Trang Béo - Phở Gà,"21 Nguyễn Thiếp, Quận Hoàn Kiếm, Hà Nội",21.040277,105.849340,,5.000000,1
49445,Hà Nội,Bếp Chị Béo - Ăn Vặt Online,"91 Lý Nam Đế, Quận Hoàn Kiếm, Hà Nội",21.031528,105.844300,,0.500000,1
73339,Hà Nội,Nộm Huế - Hàm Long,"18 Hàm Long, Quận Hoàn Kiếm, Hà Nội",21.018792,105.854097,,0.000000,0
75679,Hà Nội,Coco Food - Bánh Ngọt Online - Bạch Đằng,"511 Bạch Đằng, Quận Hoàn Kiếm, Hà Nội",21.022550,105.862654,,0.000000,0
70533,Hà Nội,Xôi Lá - Hàng Đậu,"31 Hàng Đậu, Quận Hoàn Kiếm, Hà Nội",21.040357,105.848793,,0.000000,0
55123,Hà Nội,N2 Online - Khô Gà Ta & Quy Bơ Đặc Biệt - Bà Triệu,"56A Bà Triệu, Quận Hoàn Kiếm, Hà Nội",21.022411,105.850413,,0.000000,0
58385,Hà Nội,GBookcafe - Fresh Juice & More - Coalimex Tràng Thi,"Tầng 8, Tòa Coalimex, 33 Tràng Thi, Quận Hoàn Kiếm, Hà Nội",21.026771,105.848290,,0.000000,0
72204,Hà Nội,Vafood - Ăn Vặt Online - Trần Nhật Duật,"12A Ngõ 40 Trần Nhật Duật, Quận Hoàn Kiếm, Hà Nội",21.038324,105.851921,,0.000000,0
71581,Hà Nội,Hà Thảo - Súp Gà & Cháo Ngao,"36 Hàng Bồ, Quận Hoàn Kiếm, Hà Nội",21.034018,105.849451,,0.000000,0
79589,Hà Nội,Anh Béo - Cơm & Lẩu - Hồng Hà,"2B Ngách 1081/2 Hồng Hà, Quận Hoàn Kiếm, Hà Nội",21.019608,105.862141,,0.000000,0
4103,Hà Nội,Ding Tea - Tân Mai,"20 Tân Mai, Quận Hoàng Mai, Hà Nội",20.983499,105.846376,,3.550000,50
24266,Hà Nội,Royal Dimsum - Shop Online,"3 ngõ 29 vĩnh tuy, Quận Hoàng Mai, Hà Nội",21.000001,105.871870,,4.000000,37
10020,Hà Nội,Trà Sữa Gong Cha - 貢茶 - Times City,"Park 3 Park Hill, KĐT Times City, 458 Minh Khai, Hoang Mai District, Hà Nội",20.992238,105.869472,,3.700000,58
13905,Hà Nội,Minh Ký - Dimsum & Noodles - Times City,"SH4 P11, Park Hill, Times City, 458 Minh Khai, Quận Hoàng Mai, Hà Nội",20.993422,105.868603,,4.000000,41
18953,Hà Nội,Xinshiqi - Linh Đàm - HUD3,"Tòa HUD3, KĐT Tây Nam Linh Đàm, Linh Đường, Quận Hoàng Mai, Hà Nội",20.964084,105.825611,,4.150000,40
13147,Hà Nội,Trà Sữa Bobapop - Tân Mai,"120 Tân Mai, Quận Hoàng Mai, Hà Nội",20.983634,105.849269,,3.800000,31
10961,Hà Nội,Chè Hương - Chè Bát Phổ Cổ - Giáp Bát,"3 Ngõ 286 Giáp Bát, Quận Hoàng Mai, Hà Nội",20.982008,105.843748,,4.050000,24
18204,Hà Nội,Royaltea - Trà Sữa Hồng Kông - Times City,"S05 P10 Park Hill, KĐT Times City, 458 Minh Khai, Quận Hoàng Mai, Hà Nội",20.992832,105.868525,,3.500000,26
13144,Hà Nội,Chen San Ding,"9 Nhà A Ngõ 396 Trương Định, P. Tương Mai, Hoang Mai District, Hà Nội",20.987212,105.846242,,3.850000,24
16946,Hà Nội,Corner Pizza - Tân Mai,"176 Tân Mai, Quận Hoàng Mai, Hà Nội",20.983319,105.851641,,2.900000,21
17867,Hà Nội,Ding Tea - Linh Đàm,"1A M3 TT6 KĐT Mới Bắc Linh Đàm, Hoang Mai District, Hà Nội",20.968878,105.828635,,3.550000,18
9842,Hà Nội,TeaFox - Minh Khai,"318 Minh Khai, Quận Hoàng Mai, Hà Nội",20.995841,105.861505,,3.550000,21
10402,Hà Nội,"Kumo - BBQ, Trà Sữa & Gà Nướng Phô Mai","14 Thịnh Liệt, Quận Hoàng Mai, Hà Nội",20.973938,105.841486,,3.800000,17
16420,Hà Nội,Trà Sữa Taster's Choice - Linh Đàm,"Ki Ốt 48A HH4B Linh Đàm, Hoang Mai District, Hà Nội",20.963151,105.826253,,3.650000,20
19521,Hà Nội,"Ô2Ô - Bánh Cuốn Phủ Lý, Cơm & Bún - Tam Trinh","CT2A Gelexia Riverside Tam Trinh, Quận Hoàng Mai, Hà Nội",20.975124,105.869942,,3.550000,20
20014,Hà Nội,Heekcaa - Park Hill Times City,"Tầng 2, SH09, Park 8, Park Hill, KĐT Times City, 458 Minh Khai, Quận Hoàng Mai, Hà Nội",20.992034,105.868747,,3.050000,18
8833,Hà Nội,Highlands Coffee - Linh Đàm CT4,"Siêu Thị Bài Thơ, CT4A Linh Đàm, P. Đại Kim, Quận Hoàng Mai, Hà Nội",20.969535,105.828965,,2.950000,14
71405,Hà Nội,CGV - Rice City Linh Đàm,"Tầng 2 - 4, Rice City Linh Đàm, Tòa Trung, Ngõ 15 Bằng Liệt, KĐT Tây Nam Linh Đàm, Quận Hoàng Mai, Hà Nội",20.963386,105.823059,,3.550000,16
30598,Hà Nội,Trà Sữa Tocotoco - Trương Định,"387 Trương Định, Quận Hoàng Mai, Hà Nội",20.985474,105.846571,,3.350000,20
28133,Hà Nội,KOMBO - Cơm Niêu Singapore - Kim Đồng,"26 Kim Đồng, Quận Hoàng Mai, Hà Nội",20.983510,105.843898,,3.150000,29
17679,Hà Nội,Trà Sữa House Of Cha - Golden Silk,"Kiot 10 Tòa Vinaconex 2, Golden Silk, Quận Hoàng Mai, Hà Nội",20.973633,105.819763,,3.950000,21
32603,Hà Nội,A1 - Korean BBQ & Beefsteak,"63 Kim Đồng, Quận Hoàng Mai, Hà Nội",20.983664,105.843654,,3.000000,11
8825,Hà Nội,Highlands Coffee - Linh Đàm CT3,"Tòa Nhà CT3, Linh Dam Residence Area, P. Đại Kim, Quận Hoàng Mai, Hà Nội",20.964322,105.825498,,3.550000,15
40708,Hà Nội,Huong's Bakery - Bông Lan Trứng Muối & Nước Ép Hoa Quả,"143 Nguyễn Đức Cảnh, Quận Hoàng Mai, Hà Nội",20.987284,105.850925,,3.200000,14
8820,Hà Nội,Highlands Coffee - VTC Online,"18 Tam Trinh, P. Minh Khai, Quận Hoàng Mai, Hà Nội",20.994765,105.862163,,3.700000,17
56901,Hà Nội,Bếp Vị Uyển - Ăn Vặt Online,"82 Ngõ 139 Tam Trinh, Quận Hoàng Mai, Hà Nội",20.992841,105.863362,,4.000000,16
49817,Hà Nội,Nhật Minh - Xôi Chim,"17B Ngõ 61 Nguyễn Đức Cảnh, Quận Hoàng Mai, Hà Nội",20.987706,105.849828,,3.900000,14
56379,Hà Nội,DV Fruit - Sinh Tố & Nước Ép Trái Cây,"2A Ngách 15/20 Ngõ Gốc Đề, Hoang Mai District, Hà Nội",20.993139,105.856944,,4.250000,16
21922,Hà Nội,Trà Sữa Feeling Tea - Tân Mai,"128 Tân Mai, Quận Hoàng Mai, Hà Nội",20.983622,105.849511,,3.750000,12
15636,Hà Nội,Royaltea - Trà Sữa Hồng Kông - Trương Định,"566 Trương Định, Hoang Mai District, Hà Nội",20.983821,105.845913,,2.950000,12
33518,Hà Nội,Cộng Caphe - KĐT Linh Đàm,"6 Lô TT3A, Linh Đường, KĐT Linh Đàm, Quận Hoàng Mai, Hà Nội",20.962802,105.825972,,2.850000,15
56720,Hà Nội,Dimsum Điểm Tâm Đài Loan - Tân Mai,"11 Ngách 67 Ngõ 147B Tân Mai, Quận Hoàng Mai, Hà Nội",20.984317,105.850202,,3.850000,12
64190,Hà Nội,Angon - Cơm Tấm Sài Gòn,"160 Nguyễn An Ninh, Quận Hoàng Mai, Hà Nội",20.993899,105.842797,,3.800000,10
15887,Hà Nội,Trà Sữa Tocotoco - Tân Mai,"12 Tân Mai, Quận Hoàng Mai, Hà Nội",20.983446,105.846292,,3.650000,14
41011,Hà Nội,Bánh Mì B+ - Trương Định,"193 Trương Định, Quận Hoàng Mai, Hà Nội",20.990700,105.848192,,4.500000,11
23270,Hà Nội,"Goky - Tea, Coffee & Juice - Linh Đàm","Ki Ốt 4 B2 Twin Tower KĐT Tây Nam Linh Đàm, Hoàng Liệt, Quận Hoàng Mai, Hà Nội",20.964180,105.823037,,3.600000,12
17112,Hà Nội,Cơm Gà Xối Mắm - Kim Giang,"150 Kim Giang, Hoang Mai District, Hà Nội",20.980750,105.817795,,4.150000,7
17975,Hà Nội,Royaltea - Trà Sữa Hồng Kông - Linh Đàm,"Ki Ốt 8, B2, Twin Tower, KĐT Tây Nam Linh Đàm, Quận Hoàng Mai, Hà Nội",20.964050,105.823168,,2.600000,13
35591,Hà Nội,Trà Sữa Taster's Choice - Lĩnh Nam,"272 Lĩnh Nam, Quận Hoàng Mai, Hà Nội",20.982115,105.879260,,3.650000,9
42878,Hà Nội,Gà Rán Chicbang - Shop Online,"CT2A, Chung Cư Nam Đô, 609 Trương Định, Hoang Mai District, Hà Nội",20.979276,105.844668,,3.500000,28
16847,Hà Nội,Pizza Xtrum - Hoàng Mai,"27 Lô 5 Đền Lừ 2, P. Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",20.986731,105.858397,,3.050000,8
25885,Hà Nội,TOUS Les JOURS - Times City,"SH0103, Park 7 Park Hill, KĐT Times City, 458 Minh Khai, Quận Hoàng Mai, Hà Nội",20.993660,105.869419,,3.400000,9
9432,Hà Nội,Gà 36 - Linh Đàm,"36 Nguyễn Hữu Thọ (đường đôi Linh Đàm), Quận Hoàng Mai, Hà Nội",20.971149,105.836820,,2.900000,13
26734,Hà Nội,Trà Sữa Tocotoco - Linh Đàm,"Ki Ốt 54 - 56, Tòa HH4C Linh Đàm, Linh Đường, Quận Hoàng Mai, Hà Nội",20.963494,105.825947,,3.350000,10
18573,Hà Nội," Pizza Lyn's - Linh Đường","23 Linh Đường, Quận Hoàng Mai, Hà Nội",20.964481,105.840603,,3.150000,8
20645,Hà Nội,Pizza Pompeii's - Pizza Nướng Củi,"P10, SH04, Park Hill, KĐT Times City, 458 Minh Khai, Quận Hoàng Mai, Hà Nội",20.996661,105.867981,,2.950000,7
38316,Hà Nội,Đông Sương Khúc Bạch Quán - Shop Online,"39B Ngõ 146 Hoàng Mai, Quận Hoàng Mai, Hà Nội",20.992546,105.852681,,3.350000,7
19213,Hà Nội,Khánh Nga - Vịt Cỏ Vân Đình,"35 Lô 6 Đền Lừ 2, Quận Hoàng Mai, Hà Nội",20.986894,105.860351,,3.450000,7
8832,Hà Nội,Highlands Coffee - Fivimart Nam Đô,"Tầng 1, Thiên Sơn Plaza, Toà nhà Nam Đô, 609 Trương Định, P. Giáp Bát, Quận Hoàng Mai, Hà Nội",20.980854,105.845175,,3.550000,6
17868,Hà Nội,Ding Tea - HH1A Linh Đàm,"Ki Ốt 6 HH1A Linh Đàm, Quận Hoàng Mai, Hà Nội",20.964153,105.825986,,2.700000,8
64273,Hà Nội,Trang Bé - Ăn Vặt Online - Minh Khai,"7 Ngách 254/71/1 Ngõ 254 Minh Khai, Quận Hoàng Mai, Hà Nội",20.991795,105.858887,,2.800000,7
71054,Hà Nội,"Xôi Hoàng Gia - Xôi, Chè & Bún Đậu","21 Lô 7 Đền Lừ 2, Quận Hoàng Mai, Hà Nội",20.986387,105.858591,,5.000000,3
5792,Hà Nội,Bánh Mì Minh Nhật - KĐT Bắc Linh Đàm,"Ki Ốt 4, HH1A, KĐT Bắc Linh Đàm, Quận Hoàng Mai, Hà Nội",20.964840,105.825711,,2.350000,9
32057,Hà Nội,Chè Dừa Thái Lan 365 - Trương Định,"175 Trương Định, Hoang Mai District, Hà Nội",20.990863,105.848200,,4.150000,6
33519,Hà Nội,Cộng Caphe - Times City,"Shop 8, Park 7, Times City, 458 Minh Khai, Quận Hoàng Mai, Hà Nội",20.995455,105.869539,,3.800000,6
26955,Hà Nội,Ding Tea - Đền Lừ 2,"69 Lô 7 Đền Lừ 2, Quận Hoàng Mai, Hà Nội",20.985715,105.857941,,4.650000,5
6021,Hà Nội,Lala Kitchen - Bông Lan Trứng Muối Online,"28 Ngõ 85 Lĩnh Nam, Hoang Mai District, Hà Nội",20.989927,105.865557,,3.050000,4
10429,Hà Nội,Hằng Vui - Tiệm Cơm Của Mẹ,"2 Bán Đảo Linh Đàm, Quận Hoàng Mai, Hà Nội",20.965468,105.831997,,3.850000,8
42860,Hà Nội,Hương Anh - Cơm Sườn & Xá Xíu Online,"P2406 Park 2 Times City, 458 Minh Khai, Quận Hoàng Mai, Hà Nội",20.992863,105.869362,,3.850000,9
73380,Hà Nội,Trà sữa Reboot - Linh Đàm,"HH4C Linh Đàm, Linh Đường, P. Hoàng Liệt, Quận Hoàng Mai, Hà Nội",20.964131,105.825941,,4.950000,8
47768,Hà Nội,Bếp Tuệ An - Chè Khúc Bạch & Sữa Chua Phomai - Shop Online,"153A Giáp Bát, Quận Hoàng Mai, Hà Nội",20.983264,105.844038,,4.150000,6
13424,Hà Nội,Ding Tea - Trần Nguyên Đán,"32 Trần Nguyên Đán, Quận Hoàng Mai, Hà Nội",20.986636,105.832597,,3.500000,6
63015,Hà Nội,Thanh Trúc - Đồ Hàn & Ăn Vặt Online,"18 ngõ 37 Đại Đồng, Quận Hoàng Mai, Hà Nội",20.996844,105.882569,,4.000000,8
20338,Hà Nội,Hikit Tea - Trà Sữa Đài Loan - Định Công Hạ,"183 Định Công Hạ, Hoang Mai District, Hà Nội",20.983865,105.824717,,4.650000,8
77459,Hà Nội,Tiệm Gà Rán Toki,"7 Ngõ 74 Nguyễn Chính, Quận Hoàng Mai, Hà Nội",20.981158,105.847676,,4.450000,5
8929,Hà Nội,Highlands Coffee - Park Hill,"Tầng 1, Tòa Nhà Park 8, Park Hill Residence, 458 Minh Khai, Quận Hoàng Mai, Hà Nội",20.997954,105.865455,,3.100000,6
61398,Hà Nội,Bún Hải Sản & Cơm Rang - Linh Đàm,"17TT2A, Ngõ 15 Bằng Liệt, KĐT Tây Nam Linh Đàm, Quận Hoàng Mai, Hà Nội",20.963490,105.821919,,4.450000,9
5885,Hà Nội,Nice Pizza,"37 Trần Điền, Hoang Mai District, Hà Nội",20.990927,105.831761,,3.500000,4
26274,Hà Nội,Phở Hùng - Lĩnh Nam,"174 Lĩnh Nam, Quận Hoàng Mai, Hà Nội",20.986839,105.868599,,4.200000,4
51487,Hà Nội,Nhà Sàn 141,"141 Trương Định , Quận Hoàng Mai, Hà Nội",20.991393,105.849077,,4.250000,3
30836,Hà Nội,Fresh Pizza - Linh Đàm,"Kiot 38, Tòa Nhà HH2C Linh Đàm, Quận Hoàng Mai, Hà Nội",20.964395,105.826974,,3.450000,6
9601,Hà Nội,Đồ Ăn Ngon Ba Miền - Shop Online,"20 Ngách 247/20 Định Công Thượng, Quận Hoàng Mai, Hà Nội",20.983266,105.821859,,3.250000,4
